Iteration,Moth 1 Distance,Moth 2 Distance,Moth 3 Distance,Moth 4 Distance,Moth 5 Distance,Moth 6 Distance,Moth 7 Distance,Moth 8 Distance,Moth 9 Distance,Moth 10 Distance,Moth 11 Distance,Moth 12 Distance,Moth 13 Distance,Moth 14 Distance,Moth 15 Distance,Moth 16 Distance,Moth 17 Distance,Moth 18 Distance
1601,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1602,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1603,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1604,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1605,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1606,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1607,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1608,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1609,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1610,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1611,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1612,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1613,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1614,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1615,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1616,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1617,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1618,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1619,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1620,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1621,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1622,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1623,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1624,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1625,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1626,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1627,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1628,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1629,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1630,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1631,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1632,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1633,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1634,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1635,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1636,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1637,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1638,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1639,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1640,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1641,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1642,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1643,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1644,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1645,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1646,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1647,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1648,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1649,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1650,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1651,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1652,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1653,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1654,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1655,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1656,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1657,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1658,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1659,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1660,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1661,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1662,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1663,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1664,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1665,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1666,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1667,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1668,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1669,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1670,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1671,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1672,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1673,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1674,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1675,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1676,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1677,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1678,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1679,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1680,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1681,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1682,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1683,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1684,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1685,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1686,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1687,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1688,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1689,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1690,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1691,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1692,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1693,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1694,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1695,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1696,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1697,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1698,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1699,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1700,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1701,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1702,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1703,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1704,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1705,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1706,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1707,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1708,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1709,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1710,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1711,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1712,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1713,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1714,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1715,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1716,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1717,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1718,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1719,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1720,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1721,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1722,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1723,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1724,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1725,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1726,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1727,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1728,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1729,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1730,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1731,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1732,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1733,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1734,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1735,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1736,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1737,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1738,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1739,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1740,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1741,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1742,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1743,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1744,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1745,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1746,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1747,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
1748,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
